Datetime,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2019-11-07,,2019-11-07,36.62,,8.97,23.57,32.52,36.85,0.92,4.83,24.91,0.07,3.61,,76.0,
2019-11-08,,2019-11-08,25.53,67.15,11.45,25.93,25.93,25.93,0.96,8.65,26.21,1.11,13.1,0.99,83.0,
2019-11-08,,2019-11-08,16.25,34.19,5.43,6.99,12.08,,0.42,10.23,29.17,1.99,5.98,,38.0,
2019-11-08,,2019-11-08,4.44,14.72,0.9,2.34,1.32,2.01,0.39,0.89,30.75,,,,45.0,
2019-11-08,,2019-11-08,14.15,39.86,7.27,15.62,18.86,25.69,0.63,9.93,23.46,0.21,2.83,,51.0,
2019-11-08,,2019-11-08,27.52,52.67,8.47,9.0,16.78,10.12,0.49,4.6,14.89,3.32,1.11,3.37,53.0,
2019-11-08,,2019-11-08,36.64,,23.31,69.91,32.25,,2.14,46.88,52.47,1.19,7.49,4.95,116.0,
2019-11-08,,2019-11-08,16.6,47.35,2.07,6.74,5.37,6.66,0.6,15.64,31.28,0.28,0.94,0.14,76.0,
2019-11-08,,2019-11-08,17.37,49.51,3.48,16.94,11.86,11.66,0.37,11.43,18.34,0.1,0.7,0.06,50.0,
2019-11-08,,2019-11-08,37.97,95.65,33.04,39.57,56.91,,33.04,39.94,34.34,2.14,32.05,0.52,452.0,
2019-11-08,,2019-11-08,36.43,,9.74,19.76,17.2,8.41,1.78,4.27,19.8,0.49,5.35,,100.0,
2019-11-08,,2019-11-08,17.98,22.41,8.89,5.97,14.85,31.14,1.32,8.38,18.33,0.02,0.0,,78.0,
2019-11-08,,2019-11-08,35.2,,6.37,12.75,10.81,62.68,2.03,2.17,4.14,0.0,,,,
2019-11-08,,2019-11-08,12.95,38.27,8.35,19.08,21.33,11.74,0.61,3.57,17.76,0.44,1.28,,50.0,
2019-11-08,,2019-11-08,45.57,75.21,30.54,34.18,64.04,10.32,0.79,5.42,17.37,17.23,18.64,4.85,105.0,
2019-11-08,,2019-11-08,29.25,82.66,11.2,26.37,23.14,9.1,0.69,13.81,12.65,4.61,13.66,2.99,102.0,
2019-11-08,,2019-11-08,21.76,100.14,24.06,7.59,31.65,7.43,1.93,40.27,2.8,0.0,,,102.0,
2019-11-08,,2019-11-08,15.56,62.75,19.14,7.74,25.2,8.21,0.43,8.71,12.19,1.31,,,72.0,
2019-11-08,,2019-11-08,16.68,30.27,5.21,13.39,18.57,15.17,0.57,5.95,56.49,0.1,0.68,,76.0,
2019-11-08,,2019-11-08,26.59,164.97,5.49,10.37,20.12,5.49,0.42,11.62,16.4,0.11,,,102.0,
2019-11-08,,2019-11-08,,2.48,8.51,9.22,,6.3,1.78,7.38,6.84,,,,120.0,
2019-11-09,,2019-11-09,80.6,166.53,5.01,8.79,13.46,,0.61,13.79,39.01,2.0,5.99,,167.0,
2019-11-09,,2019-11-09,34.11,59.01,7.96,10.78,24.62,2.48,0.56,12.44,16.46,0.0,,,55.0,
2019-11-09,,2019-11-09,47.43,100.18,8.87,32.6,33.37,37.1,0.8,11.11,30.86,0.68,3.57,,103.0,
2019-11-09,,2019-11-09,15.0,28.62,8.59,9.21,,6.32,,3.37,45.7,,,,110.0,
2019-11-09,,2019-11-09,30.58,83.52,40.31,6.79,41.69,8.29,1.24,31.3,0.38,0.55,,,76.0,
2019-11-09,,2019-11-09,19.51,60.37,6.57,14.46,16.19,9.56,0.72,5.11,23.25,0.88,1.57,,62.0,
2019-11-09,,2019-11-09,,122.52,7.93,3.08,11.04,1.34,0.75,8.51,34.62,6.02,2.33,1.29,107.0,
2019-11-09,,2019-11-09,13.06,28.23,0.54,1.42,1.2,1.4,0.67,0.58,20.23,,,,44.0,
2019-11-09,,2019-11-09,45.2,,8.59,17.89,17.54,29.65,1.03,5.05,34.3,2.26,6.9,,76.0,
2019-11-09,,2019-11-09,11.37,19.57,1.29,3.54,1.35,3.64,0.29,6.12,25.39,0.24,0.69,,40.0,
2019-11-09,,2019-11-09,15.06,34.89,5.15,17.5,22.48,13.58,0.46,3.91,18.56,15.68,12.95,1.09,50.0,
2019-11-09,,2019-11-09,18.36,25.52,7.22,3.62,10.84,4.11,1.58,8.11,17.55,0.02,0.17,,,
2019-11-09,,2019-11-09,18.19,52.44,3.7,16.45,10.0,10.04,0.35,5.51,15.16,0.09,0.56,0.03,50.0,
2019-11-09,,2019-11-09,14.62,47.04,20.44,13.79,33.46,10.31,0.52,12.02,7.52,1.27,,,55.0,
2019-11-09,,2019-11-09,59.4,196.25,45.92,46.05,74.61,,45.92,81.09,33.47,2.17,32.76,0.55,,
2019-11-09,,2019-11-09,79.6,174.33,15.86,39.69,37.15,31.57,1.15,9.54,48.95,2.5,27.98,2.06,166.0,
2019-11-09,,2019-11-09,,,,,,,,,,,,,,
2019-11-09,,2019-11-09,35.28,98.36,21.98,42.02,40.22,5.6,0.95,14.92,17.79,5.44,14.41,5.22,104.0,
2019-11-09,,2019-11-09,53.94,,43.03,78.9,46.51,,1.67,43.62,,14.67,56.73,62.9,109.0,
2019-11-09,,2019-11-09,39.26,51.62,4.34,12.23,16.55,26.19,0.86,6.34,61.37,0.23,2.42,,150.0,
2019-11-09,,2019-11-09,41.36,79.85,13.16,11.2,23.58,9.48,0.3,9.68,15.6,2.04,1.11,2.0,77.0,
2019-11-09,,2019-11-09,25.9,40.09,7.81,14.16,10.14,21.31,1.87,9.07,4.52,0.0,,,102.0,
2019-11-10,,2019-11-10,45.16,79.81,12.32,37.89,39.71,18.91,0.83,3.94,34.94,1.11,3.77,,95.0,
2019-11-10,,2019-11-10,36.99,45.64,8.18,23.55,31.73,0.46,1.78,10.68,33.03,0.01,0.13,,95.0,
2019-11-10,,2019-11-10,53.12,155.77,10.0,38.56,28.64,17.43,0.96,7.99,57.36,,,,141.0,
2019-11-10,,2019-11-10,18.12,33.96,5.09,11.78,10.49,12.69,0.46,14.24,17.41,0.12,2.45,0.54,43.0,
2019-11-10,,2019-11-10,34.57,56.51,5.84,26.75,16.47,9.95,0.55,4.11,25.15,0.71,5.88,1.54,70.0,
2019-11-10,,2019-11-10,39.11,77.93,16.68,34.85,51.5,19.65,1.12,11.26,30.85,3.98,,,118.0,
2019-11-10,,2019-11-10,12.32,29.79,0.7,4.47,2.5,1.88,0.9,2.16,29.86,,,,58.0,
2019-11-10,,2019-11-10,32.77,72.72,3.0,11.04,4.46,35.05,1.1,9.77,6.51,1.52,,,90.0,
2019-11-10,,2019-11-10,50.45,106.22,13.64,6.51,14.27,6.27,0.74,10.38,11.03,5.31,0.86,1.76,107.0,
2019-11-10,,2019-11-10,98.07,203.36,35.13,48.05,53.08,31.79,1.37,11.02,47.07,4.4,32.36,2.74,243.0,
2019-11-10,,2019-11-10,48.35,101.36,10.01,41.18,39.6,27.19,0.83,10.85,49.24,2.0,8.81,,104.0,
2019-11-10,,2019-11-10,52.04,73.54,9.14,9.38,,6.34,,5.48,50.65,,,,73.0,
2019-11-10,,2019-11-10,59.78,,14.61,60.23,24.47,,1.49,57.73,41.63,,,,107.0,
2019-11-10,,2019-11-10,24.45,99.34,26.21,45.24,45.52,2.96,0.72,26.95,14.83,4.74,11.31,4.16,100.0,
2019-11-10,,2019-11-10,84.96,,20.52,37.12,36.22,39.94,1.48,6.61,28.13,3.73,19.01,,160.0,
2019-11-10,,2019-11-10,21.2,55.08,10.48,12.98,17.44,26.58,0.76,5.86,47.37,0.0,0.56,,87.0,
2019-11-10,,2019-11-10,70.26,153.84,34.88,211.8,143.1,,34.88,139.0,67.9,1.15,23.37,2.04,615.0,
2019-11-10,,2019-11-10,17.72,19.46,1.23,3.63,0.76,3.62,0.44,5.76,29.2,0.0,0.0,,45.0,
2019-11-10,,2019-11-10,67.93,112.42,12.37,12.05,20.91,30.03,0.33,7.35,,4.06,1.11,1.83,154.0,
2019-11-10,,2019-11-10,32.15,63.9,30.7,14.46,65.87,2.01,0.73,15.3,18.47,0.0,,,78.0,
2019-11-10,,2019-11-10,21.72,52.51,18.88,9.95,28.83,7.15,1.1,26.97,12.19,0.0,,,81.0,
2019-11-10,,2019-11-10,83.09,,13.67,29.19,25.46,,0.93,2.41,54.08,0.0,0.0,,192.0,
2019-11-10,,2019-11-10,37.23,66.97,37.6,26.81,62.43,11.88,0.94,5.52,23.79,25.97,26.71,4.9,95.0,
2019-11-11,,2019-11-11,25.98,50.97,18.57,11.88,43.23,2.34,0.52,10.01,18.12,2.0,,,36.0,
2019-11-11,,2019-11-11,103.38,157.59,14.31,10.07,9.72,,0.84,9.4,13.19,16.02,5.11,4.19,198.0,
2019-11-11,,2019-11-11,57.72,106.42,18.86,39.04,57.85,13.54,1.12,10.26,26.65,5.62,,,108.0,
2019-11-11,,2019-11-11,55.88,125.52,8.65,9.06,,6.31,,5.21,50.6,,,,104.0,
2019-11-11,,2019-11-11,37.12,98.86,22.24,43.05,40.98,2.37,1.1,6.17,39.97,4.52,11.43,2.9,105.0,
2019-11-11,,2019-11-11,42.37,109.49,17.88,18.7,19.25,58.82,0.47,16.54,8.78,0.0,,,102.0,
2019-11-11,,2019-11-11,61.83,117.91,8.64,33.11,34.39,20.35,0.96,5.67,57.13,0.62,1.86,,124.0,
2019-11-11,,2019-11-11,252.48,380.54,45.96,61.36,75.05,37.01,1.79,15.18,42.35,4.56,39.67,0.83,376.0,
2019-11-11,,2019-11-11,39.26,68.41,2.81,16.23,10.92,10.87,0.67,10.97,39.44,0.33,2.9,0.11,77.0,
2019-11-11,,2019-11-11,37.65,50.65,11.44,29.58,41.05,3.36,0.53,10.52,37.11,0.0,0.0,,83.0,
2019-11-11,,2019-11-11,43.57,154.48,21.85,6.51,28.35,7.05,1.69,35.23,12.4,4.45,,,105.0,
2019-11-11,,2019-11-11,210.54,330.45,16.44,46.43,42.75,,1.18,8.95,32.4,2.0,6.01,,340.0,
2019-11-11,,2019-11-11,82.58,153.14,7.47,41.64,39.37,32.9,0.92,10.78,66.41,2.24,9.69,,192.0,
2019-11-11,,2019-11-11,18.73,39.27,0.92,3.25,2.14,3.16,1.12,9.43,38.87,,,,69.0,
2019-11-11,,2019-11-11,61.45,104.29,10.51,14.86,23.68,28.7,0.82,8.85,43.01,0.41,3.77,,192.0,
2019-11-11,,2019-11-11,84.63,158.85,17.16,10.25,27.34,13.06,0.8,11.04,27.87,2.16,2.65,2.0,160.0,
2019-11-11,,2019-11-11,129.03,,25.06,95.33,39.18,,0.86,62.79,86.13,7.09,21.75,17.4,282.0,
2019-11-11,,2019-11-11,60.06,122.21,5.61,30.62,20.55,11.9,0.64,6.83,27.21,0.74,6.35,0.29,122.0,
2019-11-11,,2019-11-11,31.74,81.19,31.45,29.62,59.18,12.38,0.95,8.63,21.54,9.67,17.3,2.82,70.0,
2019-11-11,,2019-11-11,137.17,,9.48,39.5,28.59,11.61,1.63,8.25,39.84,2.34,13.19,,245.0,
2019-11-11,,2019-11-11,,,,,,,,,,,,,,
2019-11-11,,2019-11-11,92.96,199.03,16.07,51.48,40.44,18.67,1.38,15.28,67.58,,,,220.0,
2019-11-11,,2019-11-11,84.08,170.94,17.69,208.92,122.08,,17.69,,49.3,2.14,27.52,1.91,289.0,
2019-11-12,,2019-11-12,36.55,27.38,10.25,23.21,32.61,97.57,0.73,6.47,24.04,0.05,0.05,,72.0,
2019-11-12,,2019-11-12,118.77,233.8,31.06,17.7,44.04,76.34,1.08,12.33,5.92,0.0,,,220.0,
2019-11-12,,2019-11-12,34.11,59.92,10.47,24.62,21.56,11.78,1.4,9.49,40.34,,,,91.0,
2019-11-12,,2019-11-12,27.82,96.94,29.83,39.95,45.5,7.63,1.03,8.27,36.34,5.69,11.32,4.13,97.0,
2019-11-12,,2019-11-12,86.0,132.04,11.49,12.72,20.34,5.63,0.54,13.79,17.99,2.62,2.7,2.0,245.0,
2019-11-12,,2019-11-12,119.05,175.51,33.79,21.97,38.56,45.27,1.06,10.15,7.86,3.43,0.65,1.05,211.0,
2019-11-12,,2019-11-12,262.2,,49.5,38.01,60.46,,2.91,12.47,18.71,2.92,9.08,9.78,397.0,
2019-11-12,,2019-11-12,118.52,174.54,30.25,10.72,61.16,22.66,1.34,12.38,18.47,2.95,,,328.0,
2019-11-12,,2019-11-12,73.27,159.87,33.06,59.22,79.62,68.83,1.33,13.22,51.47,5.61,18.84,,172.0,
2019-11-12,,2019-11-12,299.85,452.65,106.35,85.56,138.71,68.66,3.2,14.71,41.46,8.0,69.03,4.94,430.0,
2019-11-12,,2019-11-12,207.35,,40.01,87.6,73.2,22.01,1.82,15.6,18.73,4.59,13.67,,361.0,
2019-11-12,,2019-11-12,64.73,122.45,14.33,45.83,36.44,14.38,0.92,5.73,26.62,2.04,12.16,2.33,125.0,
2019-11-12,,2019-11-12,74.26,149.7,19.23,43.49,62.55,26.53,0.83,11.73,48.36,27.43,34.84,2.09,146.0,
2019-11-12,,2019-11-12,88.37,292.02,9.72,35.01,41.7,,2.67,18.33,13.45,0.0,,,210.0,
2019-11-12,,2019-11-12,28.62,63.74,9.43,29.94,29.6,15.16,0.84,5.96,31.81,0.81,27.87,,73.0,
2019-11-12,,2019-11-12,72.3,118.19,26.27,24.48,29.66,,26.27,54.58,32.36,,,,538.0,
2019-11-12,,2019-11-12,36.58,56.89,20.65,22.38,23.2,4.85,0.75,12.16,38.75,0.01,0.0,,73.0,
2019-11-12,,2019-11-12,228.57,342.42,80.09,55.31,106.38,,2.56,71.45,39.18,1.99,6.01,,369.0,
2019-11-12,,2019-11-12,105.64,233.43,8.59,9.53,,6.35,,31.05,74.7,,,,230.0,
2019-11-12,,2019-11-12,21.1,9.35,0.53,1.7,0.73,1.76,0.38,3.98,18.38,0.51,0.85,,,
2019-11-12,,2019-11-12,51.44,82.17,4.9,22.53,15.96,13.61,0.68,12.58,36.02,0.76,4.92,0.16,86.0,
2019-11-12,,2019-11-12,95.77,169.34,28.29,44.51,71.52,21.34,1.29,14.82,28.02,7.84,,,198.0,
2019-11-12,,2019-11-12,114.08,233.12,9.05,75.67,47.61,22.64,1.43,17.54,65.67,,,,298.0,
2019-12-01,,2019-12-01,52.22,115.98,22.07,24.15,45.96,8.42,0.0,3.48,8.24,5.84,1.44,4.91,118.0,
2019-12-01,,2019-12-01,70.5,121.91,14.05,49.28,50.62,28.56,1.04,5.73,61.7,0.37,1.36,,132.0,
2019-12-01,,2019-12-01,66.01,,53.08,73.79,46.37,,53.08,61.71,73.43,4.11,32.35,6.96,854.0,
2019-12-01,,2019-12-01,115.8,203.73,17.74,56.99,44.71,13.85,1.0,17.47,90.12,3.8,6.65,2.31,291.0,
2019-12-01,,2019-12-01,166.85,262.83,10.9,11.47,,6.4,,86.1,12.37,,,,324.0,
2019-12-01,,2019-12-01,311.03,465.89,117.23,85.14,148.93,63.46,3.11,17.81,39.78,10.49,73.27,1.54,482.0,
2019-12-01,,2019-12-01,196.35,,47.93,64.1,72.04,43.75,1.27,14.64,21.35,0.11,0.8,,346.0,
2019-12-01,,2019-12-01,126.07,309.11,9.07,5.36,14.43,6.1,2.95,,6.74,0.0,,,305.0,
2019-12-01,,2019-12-01,68.12,102.28,2.44,8.46,6.28,7.21,0.0,15.31,74.35,,,,126.0,
2019-12-01,,2019-12-01,76.86,237.89,55.52,49.1,102.22,,2.76,34.55,78.82,2.55,,,187.0,
2019-12-01,,2019-12-01,99.69,157.03,5.83,71.61,42.84,15.19,0.5,10.52,24.22,0.08,0.08,0.1,257.0,
2019-12-01,,2019-12-01,264.75,385.31,152.42,94.91,244.34,28.39,1.42,18.51,29.41,23.17,52.79,,405.0,
2019-12-01,,2019-12-01,300.4,,58.83,26.11,42.11,,2.54,33.52,56.28,4.74,28.76,20.44,424.0,
2019-12-01,,2019-12-01,65.08,,7.11,12.88,19.41,62.16,0.89,9.37,44.27,0.16,1.12,,183.0,
2019-12-01,,2019-12-01,144.95,224.11,22.13,32.79,49.01,42.17,3.21,17.73,7.27,0.0,,,316.0,
2019-12-01,,2019-12-01,70.83,148.73,15.41,28.84,33.21,23.65,1.16,15.38,59.19,1.45,6.03,,130.0,
2019-12-01,,2019-12-01,78.62,146.0,3.45,39.74,23.07,21.51,0.68,5.24,40.02,2.27,9.16,1.25,154.0,
2019-12-01,,2019-12-01,182.46,273.91,98.61,57.5,113.81,,1.01,20.71,37.12,0.0,0.0,,348.0,
2019-12-02,,2019-12-02,134.59,,52.38,110.55,60.4,,1.73,41.18,49.37,2.23,18.67,7.39,289.0,
2019-12-02,,2019-12-02,94.74,221.18,95.62,45.67,141.28,,3.27,24.49,55.38,3.13,,,225.0,
2019-12-02,,2019-12-02,59.98,,50.93,76.66,46.6,,50.93,53.21,53.67,4.09,32.32,6.9,604.0,
2019-12-02,,2019-12-02,36.0,64.67,0.9,10.87,6.22,4.85,0.86,1.96,51.21,,,,78.0,
2019-12-02,,2019-12-02,87.87,402.77,36.04,,29.38,7.69,2.87,15.84,8.78,0.0,,,350.0,
2019-12-02,,2019-12-02,56.04,,4.77,10.73,15.5,64.94,1.01,13.74,57.84,0.06,1.14,,126.0,
2019-12-02,,2019-12-02,125.98,212.8,62.07,110.25,161.49,29.97,1.02,15.6,30.7,3.31,6.95,,264.0,
2019-12-02,,2019-12-02,208.64,357.36,74.17,66.37,101.01,46.24,2.09,19.93,43.29,7.38,59.23,6.24,357.0,
2019-12-02,,2019-12-02,99.22,181.46,24.3,25.67,46.17,29.06,3.41,16.81,10.63,0.0,,,226.0,
2019-12-02,,2019-12-02,144.74,317.26,85.69,132.8,131.79,,0.77,6.33,28.27,0.0,0.0,,302.0,
2019-12-02,,2019-12-02,64.14,119.19,3.96,46.13,27.17,15.79,0.63,5.18,30.71,1.79,7.94,1.05,122.0,
2019-12-02,,2019-12-02,129.67,,38.2,60.47,64.09,45.36,1.38,10.07,25.59,0.06,0.37,,253.0,
2019-12-02,,2019-12-02,88.14,153.71,9.67,10.19,,6.34,0.0,113.82,14.91,,,,178.0,
2019-12-02,,2019-12-02,66.61,121.81,4.03,26.18,17.28,13.97,0.66,9.84,39.63,0.02,0.05,,137.0,
2019-12-02,,2019-12-02,54.84,126.53,3.32,33.09,20.3,11.44,0.72,5.12,69.7,1.36,3.45,0.28,114.0,
2019-12-02,,2019-12-02,72.66,138.2,16.61,19.13,35.75,7.3,0.01,7.15,12.12,3.44,2.75,4.54,121.0,
2019-12-02,,2019-12-02,47.75,103.97,14.2,31.9,38.43,28.93,1.16,10.23,59.92,0.73,7.02,,107.0,
2019-12-02,,2019-12-02,49.32,88.06,8.75,32.05,27.32,14.48,0.82,3.99,49.43,0.44,1.33,,84.0,
2019-12-03,,2019-12-03,119.49,,9.55,50.69,39.86,22.07,1.25,12.22,37.18,0.34,2.59,,279.0,
2019-12-03,,2019-12-03,37.63,77.26,12.21,11.79,23.62,9.69,0.8,,32.35,2.7,2.1,7.53,60.0,
2019-12-03,,2019-12-03,18.06,,30.66,,26.47,7.39,2.69,28.83,4.31,0.0,,,,
2019-12-03,,2019-12-03,57.28,129.4,14.64,37.45,34.98,29.97,0.93,13.82,37.15,2.9,28.82,0.37,149.0,
2019-12-03,,2019-12-03,27.0,90.58,5.03,15.67,12.51,9.74,0.41,13.33,27.15,1.01,6.81,0.67,74.0,
2019-12-03,,2019-12-03,57.06,,34.49,100.8,43.19,,34.49,60.72,48.13,4.11,32.35,7.05,606.0,
2019-12-03,,2019-12-03,123.34,206.87,43.05,16.95,88.79,25.52,0.99,23.95,48.98,3.65,,,316.0,
2019-12-03,,2019-12-03,90.05,171.65,18.6,21.91,35.39,46.77,3.0,7.98,10.35,0.0,,,239.0,
2019-12-03,,2019-12-03,40.84,105.87,4.43,30.23,19.1,12.65,0.41,5.24,29.0,1.15,8.04,1.89,97.0,
2019-12-03,,2019-12-03,105.04,,11.56,20.79,12.4,,1.85,39.54,61.59,2.0,18.09,6.65,241.0,
2019-12-03,,2019-12-03,87.37,166.13,9.54,10.19,,6.29,0.0,15.37,16.32,,,,176.0,
2019-12-03,,2019-12-03,30.96,123.07,15.16,53.94,41.01,6.77,0.71,25.05,14.33,1.85,3.12,0.68,105.0,
2019-12-03,,2019-12-03,48.61,113.73,7.0,41.57,38.08,21.56,0.89,12.14,56.13,0.74,5.48,,111.0,
2019-12-03,,2019-12-03,46.15,108.89,6.44,27.97,26.33,15.19,0.8,8.64,67.73,0.88,3.55,,105.0,
2019-12-03,,2019-12-03,90.0,154.9,7.55,60.81,68.37,27.17,0.71,19.58,35.94,6.57,13.21,,189.0,
2019-12-03,,2019-12-03,36.67,72.46,0.93,5.46,3.63,3.58,0.66,3.83,64.88,,,,99.0,
2019-12-03,,2019-12-03,59.86,116.73,12.78,8.37,13.06,,0.21,5.02,31.76,0.0,0.0,,126.0,
2019-12-03,,2019-12-03,21.02,92.1,36.52,9.01,45.54,,1.54,6.71,60.52,0.36,,,109.0,
2019-12-03,,2019-12-03,52.63,,28.37,25.52,40.42,21.22,0.75,11.08,26.92,0.05,0.47,,89.0,
2019-12-04,,2019-12-04,75.74,,21.38,67.43,48.85,,21.38,8.99,17.56,4.2,32.5,7.11,944.0,
2019-12-04,,2019-12-04,28.08,65.59,0.79,4.4,2.91,2.83,0.86,1.13,46.32,,,,68.0,
2019-12-04,,2019-12-04,49.46,109.0,9.95,36.1,33.74,18.23,0.95,5.41,51.55,1.66,4.28,,130.0,
2019-12-04,,2019-12-04,79.95,245.17,32.12,8.38,32.35,,0.34,2.7,34.02,0.0,0.0,,220.0,
2019-12-04,,2019-12-04,129.92,,10.18,37.55,26.89,19.2,1.87,8.25,34.46,0.3,1.94,,278.0,
2019-12-04,,2019-12-04,76.89,175.54,19.64,18.33,34.43,64.57,2.54,7.51,12.61,0.0,,,155.0,
2019-12-04,,2019-12-04,34.96,61.52,5.49,27.69,33.18,15.03,0.5,3.84,19.96,3.65,8.74,,63.0,
2019-12-04,,2019-12-04,63.03,,9.41,29.47,13.34,,1.33,42.57,73.94,1.62,16.86,5.86,147.0,
2019-12-04,,2019-12-04,36.35,98.89,3.8,32.58,20.25,12.85,0.54,9.78,42.54,1.48,12.47,0.6,82.0,
2019-12-04,,2019-12-04,35.58,83.38,15.88,15.89,31.36,12.46,0.61,,24.17,3.7,2.13,8.04,89.0,
2019-12-04,,2019-12-04,79.26,153.64,22.78,25.1,64.26,16.62,0.95,20.12,40.9,2.06,,,161.0,
2019-12-04,,2019-12-04,22.32,76.97,44.14,20.93,65.09,,1.83,23.7,24.64,1.52,,,96.0,
2019-12-04,,2019-12-04,37.18,,10.21,16.69,28.63,1.61,1.0,6.18,13.42,0.0,3.71,,100.0,
2019-12-04,,2019-12-04,52.99,221.52,14.22,14.97,22.56,6.52,1.72,25.19,9.69,0.0,,,170.0,
2019-12-04,,2019-12-04,17.95,97.07,20.46,31.15,33.19,4.88,0.96,8.95,8.21,3.05,4.38,1.25,,
2019-12-04,,2019-12-04,61.71,116.52,9.06,9.61,,6.24,,4.13,16.64,,,,124.0,
2019-12-04,,2019-12-04,72.04,368.18,12.45,26.9,31.91,21.96,0.97,13.88,72.74,0.7,4.68,,258.0,
2019-12-04,,2019-12-04,17.24,43.11,2.53,5.32,4.04,3.95,0.58,14.02,30.87,0.78,2.17,0.16,80.0,
2019-12-04,,2019-12-04,61.34,217.0,19.27,40.09,40.63,34.06,1.12,19.48,51.94,2.79,27.97,0.87,202.0,
2019-12-05,,2019-12-05,38.28,139.66,10.67,14.01,24.02,6.68,1.91,26.15,3.63,0.0,,,134.0,
2019-12-05,,2019-12-05,17.72,48.58,1.38,4.43,2.55,2.53,0.78,2.31,45.35,,,,69.0,
2019-12-05,,2019-12-05,34.41,93.08,9.18,26.85,28.06,16.1,1.06,4.01,41.87,0.85,2.76,,101.0,
2019-12-05,,2019-12-05,,153.82,7.98,7.41,,6.67,2.01,,52.39,,,,187.0,
2019-12-05,,2019-12-05,228.22,425.76,19.03,18.58,31.75,,0.71,23.35,51.64,0.0,0.0,,367.0,
2019-12-05,,2019-12-05,59.41,120.36,34.67,22.14,25.26,54.54,1.53,7.2,28.22,0.0,,,130.0,
2019-12-05,,2019-12-05,70.44,,8.16,17.9,9.58,,1.56,32.82,73.6,1.32,14.03,3.65,210.0,
2019-12-05,,2019-12-05,53.61,109.67,2.71,9.9,12.6,7.85,0.42,1.33,33.64,2.47,4.35,,107.0,
2019-12-05,,2019-12-05,51.8,,29.31,34.91,47.97,40.12,0.92,7.02,18.9,0.0,0.0,,150.0,
2019-12-05,,2019-12-05,178.22,503.28,12.49,40.68,33.4,29.53,1.22,19.36,57.85,2.71,18.73,0.19,352.0,
2019-12-05,,2019-12-05,78.3,,7.48,23.23,18.11,17.9,1.4,6.72,47.31,0.61,32.61,,164.0,
2019-12-05,,2019-12-05,41.0,122.0,1.15,37.0,20.6,5.35,0.78,23.6,37.05,0.45,3.7,0.35,,
2019-12-05,,2019-12-05,44.74,147.05,4.91,10.19,9.26,23.45,0.71,3.32,24.45,2.42,3.59,0.61,138.0,
2019-12-05,,2019-12-05,37.95,76.21,22.15,18.64,35.84,49.09,0.79,26.86,20.99,4.89,2.25,13.61,116.0,
2019-12-05,,2019-12-05,14.62,62.45,36.73,18.89,55.62,,1.81,24.16,15.75,0.3,,,94.0,
2019-12-05,,2019-12-05,,,,,0.0,,,,,0.0,0.0,0.0,,
2019-12-05,,2019-12-05,33.35,57.32,2.48,10.32,15.13,8.63,0.57,19.81,35.5,0.46,,,62.0,
2019-12-05,,2019-12-05,37.24,95.62,1.63,24.18,13.98,16.92,0.59,5.39,52.22,1.34,9.3,1.8,104.0,
2019-12-05,,2019-12-05,72.52,263.62,9.32,23.53,28.2,21.5,0.71,11.87,65.43,0.37,3.98,,206.0,
2019-12-06,,2019-12-06,15.48,46.88,25.57,19.26,44.77,17.14,0.63,9.46,20.67,2.3,,,71.0,
2019-12-06,,2019-12-06,26.52,60.92,23.07,14.67,20.22,39.73,1.36,7.6,30.39,0.0,,,105.0,
2019-12-06,,2019-12-06,52.25,116.06,24.07,13.75,30.02,20.25,0.62,9.37,30.66,3.58,2.02,7.28,122.0,
2019-12-06,,2019-12-06,25.85,125.17,30.75,6.66,35.43,7.86,1.0,23.26,13.18,0.0,,,123.0,
2019-12-06,,2019-12-06,,,,,,,,,,,,,,
2019-12-06,,2019-12-06,41.25,,6.82,1.95,4.54,,1.21,45.04,81.42,1.39,8.03,5.56,133.0,
2019-12-06,,2019-12-06,36.68,72.67,9.54,18.64,35.62,11.22,0.68,10.68,3.23,0.3,,,60.0,
2019-12-06,,2019-12-06,12.8,35.87,6.7,17.93,22.31,13.74,0.61,6.09,30.56,0.43,1.09,,51.0,
2019-12-06,,2019-12-06,11.81,43.2,5.0,29.99,20.12,4.69,0.34,13.82,41.43,0.09,1.65,0.13,50.0,
2019-12-06,,2019-12-06,51.48,,8.55,23.0,18.18,23.29,1.05,5.79,53.52,0.12,1.3,,119.0,
2019-12-06,,2019-12-06,38.46,43.49,6.68,4.31,10.98,9.32,1.16,10.25,29.8,0.04,0.43,,,
2019-12-06,,2019-12-06,32.61,64.75,4.36,11.68,13.89,3.7,0.36,2.74,34.14,8.02,5.21,3.59,67.0,
2019-12-06,,2019-12-06,8.7,31.33,1.64,15.47,9.48,7.84,0.32,5.25,34.8,0.18,1.13,0.2,48.0,
2019-12-06,,2019-12-06,104.68,,6.29,47.97,21.02,,0.35,10.07,104.93,0.0,0.0,,327.0,
2019-12-06,,2019-12-06,41.08,156.33,12.8,140.5,83.14,,12.8,91.23,85.2,6.3,87.51,33.1,333.0,
2019-12-06,,2019-12-06,59.04,,8.62,20.82,21.08,30.02,0.93,4.6,40.71,0.8,2.74,,144.0,
2019-12-06,,2019-12-06,40.69,86.77,10.76,34.54,40.5,45.19,0.67,8.84,43.95,0.98,2.9,,95.0,
